,Rio Grande do Sul - Desemprego, IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%),Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Rio Grande Do Sul - Produção de Cimento (t),Rio Grande Do Sul - Consumo de Cimento (t),Rio Grande do Sul - PIB - Estadual,Rio Grande do Sul - PIB - Construção Civil,Rio Grande do Sul - PIB - Per Capita,Rio Grande do Sul - PIB - Preços de Mercado,Rio Grande do Sul - value,Rio Grande do Sul - IDH
2008-6,7.968562635246407,0.416568100772241,-7526.222983080984,2.8968331481222203,0.831892211523938,0.4203655844188621,187848951.92068976,7669774.1383845955,0.6287480084855108,1.8172212020354015,1011.60357481396,948.6213425455016,16.515043952681527,12.115491737976477,77.13082891076486,1.4986362809930942,157.5849039585128,204.735,219434044.7207465,9257147.921720518,18.538866950316542,199615475.63680965,0.4995517728981347,0.7788674334521634
2008-7,7.970916159241019,0.4017041211332135,-7372.476799457021,2.8193033709764,0.9469908098354584,0.3823654090466765,187990535.3743589,7674174.087571479,0.599023956748628,1.868418198978015,1011.5516688500542,980.8683112090248,16.918715705794884,12.421352497992665,76.70490121379476,1.5721942865182268,158.2858779193356,239.142,219560538.36310145,9262154.246565515,18.541619674023952,199641825.2972576,0.5023837119575916,0.7789239273765306
2008-8,7.973269683235633,0.3911930100262941,-7330.909560613458,2.746140251198851,0.9812442861378704,0.377094781251677,188132118.82802805,7678574.036758362,0.5717904557609863,1.7019650949534595,1011.083612024581,1104.4697558733646,17.487890385121243,12.74172053261996,75.5730607972296,1.7056707559656228,158.92366336741293,225.818,219687032.0054564,9267160.571410516,18.54437239773136,199668174.9577056,0.5035656829393563,0.7789804213008978
2008-9,7.975623207230245,0.393954511741958,-7785.307445305803,2.665912474404139,1.0935181371164024,0.4025579714905743,188273702.2816972,7682973.985945245,0.5509061927111456,1.7482419096144184,1010.3843993789648,1211.717671816894,18.595918004180103,13.552594506111808,74.41072205180706,1.794915575652876,159.30477930865283,250.363,219813525.6478113,9272166.896255516,18.54712512143877,199694524.6181535,0.5046033885876487,0.7790369152252651
2008-10,7.977976731224858,0.4032616547632046,-7703.954458964581,2.598260780235978,0.94244302845466,0.412023328025164,188415285.7353664,7687373.935132128,0.5338333005653052,1.7138954151246863,1009.3371823045338,1291.264278265005,19.95735367257135,14.77374615604,73.9799886602816,1.8254068317768288,159.8739458078656,249.948,219940019.29016623,9277173.221100517,18.549877845146185,199720874.27860147,0.5053257898529901,0.7790934091496323
2008-11,7.980330255219471,0.4104528122004031,-7476.287871104045,2.5386157863332808,1.062701899829496,0.4176314374021105,188556869.1890356,7691773.884319011,0.5233099682890817,1.7252410171244643,1008.3727280054044,1382.4815518241126,21.15979089911765,15.73653187501933,73.06577441355414,1.837078598720728,160.21009179043682,230.21,220066512.9325212,9282179.545945516,18.552630568853598,199747223.93904945,0.5062341488205007,0.7791499030739996
2008-12,7.982683779214084,0.4155686208661097,-7673.72643892393,2.504755709594416,1.101310555483456,0.4199544942195133,188698452.64270467,7696173.833505894,0.524103085853287,1.8729270511188187,1007.6778641337452,1381.5491654818018,21.92660617991898,16.54104921476814,73.31340861680788,1.7923776453815958,161.24202686334215,237.59,220193006.5748761,9287185.870790515,18.555383292561007,199773573.5994974,0.5069833563183037,0.7792063969983668
2009-1,7.985037303208696,0.4265478197554145,-8468.75016667358,2.46038988184506,0.7501827891642874,0.4453642148556728,188840036.09637383,7700573.782692777,0.5263722830788128,1.8313015929885488,1007.9385223091592,1349.944746428231,22.100426968977423,16.718912816260776,73.33642426024629,1.700895652270645,161.49743016460815,199.662,220319500.21723104,9292192.195635514,18.558136016268417,199799923.25994536,0.5079244867478969,0.779262890922734
2009-2,7.982070742968428,0.4330860958676656,-8362.130172448553,2.419211323171128,0.8379855344167224,0.4617677479747263,188999683.0050093,7704524.6839363,0.5227829360821162,1.8821287381667915,1008.2449061347046,1278.7657218187862,21.615278453717465,16.33590667094669,73.71462857790638,1.576541520636121,161.9255541815901,195.022,220778775.1082987,9297832.546561312,18.56487561393311,199899888.72563383,0.5084549021730452,0.7793222892787325
2009-3,7.97910418272816,0.4381030668091561,-8556.283355305572,2.384914975903917,0.7389127280648995,0.4744121661088831,189159329.91364485,7708475.585179822,0.5234789989371754,1.7363196954002431,1009.2570030103188,1166.3949175533646,20.08999804768524,15.089692072632465,74.76524436555759,1.477027436918819,163.1915984409741,241.787,221238049.9993664,9303472.897487111,18.57161521159781,199999854.1913223,0.5089571887027231,0.779381687634731
2009-4,7.976137622487892,0.45007711682254,-8805.162211693303,2.3630365952461503,0.72952096312357,0.4999622144350261,189318976.8222804,7712426.486423344,0.5478423802413089,1.6040224039818,1010.4820182415344,1067.1396256238231,18.188742968886867,13.3165719279034,75.09899355854334,1.3878337819464095,163.84095374817034,228.783,221697324.89043403,9309113.248412907,18.578354809262503,200099819.6570108,0.5090294114709151,0.7794410859907295
2009-5,7.973171062247624,0.450431778065969,-8667.302626906909,2.3525692667827225,0.7956723216115966,0.4981088282193594,189478623.73091587,7716377.387666867,0.6069054336378797,1.6081524684144244,1010.9327653562978,998.3671393510476,17.00832446605775,12.30323764328911,75.86667498927805,1.3624942981673718,164.64970906592177,217.827,222156599.78150168,9314753.599338708,18.5850944069272,200199785.12269923,0.5092931062158441,0.7795004843467279
2009-6,7.9702045020073555,0.4443889715056729,-8866.763268778828,2.338774353162325,0.7718384341547616,0.4904351794060748,189638270.6395514,7720328.288910389,0.5851435517618442,1.5213501055777492,1011.3524313690086,961.7772647131472,16.220734777088442,11.69227711655257,76.59730527538798,1.423849047236096,165.2015631139949,221.613,222615874.67256936,9320393.950264506,18.59183400459189,200299750.5883877,0.5102869907806298,0.7795598827027264
2009-7,7.967237941767087,0.4406435988198508,-9104.309037125651,2.304832376935664,0.932626674231297,0.4945814397751699,189797917.5481869,7724279.190153912,0.5788217871313215,1.6610668803155375,1010.9712003204036,1022.0355893704278,16.44161895399755,11.763943131531429,75.99613143710978,1.4865446331441967,166.1179049027974,226.357,223075149.56363705,9326034.301190306,18.598573602256597,200399716.0540761,0.5112380265620192,0.7796192810587248
2009-8,7.964271381526819,0.4435740975951859,-9151.584889714371,2.2790124389025963,0.9077579231188913,0.519129981023956,189957564.45682243,7728230.091397434,0.5750680318928113,1.984823791790464,1009.6105439199964,1047.8947750187226,17.76714629646856,13.165421787861288,76.54451288519992,1.547886326684485,166.6889046121578,220.979,223534424.45470467,9331674.652116103,18.605313199921287,200499681.5197646,0.5116009322808001,0.7796786794147234
2009-9,7.961304821286551,0.4517057294318006,-9303.102943424732,2.248138981864224,0.7590817589264219,0.5322073984035939,190117211.36545795,7732180.992640956,0.5778898181752461,2.1228669513301,1008.5913556042112,1116.009281797815,18.89438582062863,14.317450398376208,76.58239909767417,1.6188025458121214,167.02919641050454,209.868,223993699.3457724,9337315.0030419,18.61205279758598,200599646.98545307,0.5124242130009011,0.7797380777707218
2009-10,7.958338261046283,0.4562242724341889,-9568.345532304107,2.217904930844287,0.7846990754486614,0.5355829324010861,190276858.27409345,7736131.893884479,0.5785426926291699,2.4259679261099643,1007.4979428349444,1198.5544806971473,20.42683392157472,15.673423053588085,75.9047704117642,1.6160104444822243,168.4622694945287,255.586,224452974.23684,9342955.3539677,18.61879239525068,200699612.45114157,0.5131708590694971,0.7797974761267202
2009-11,7.9553717008060145,0.4618168766069392,-9497.345398002251,2.177604887432468,0.7700278820075507,0.5460484315742349,190436505.18272892,7740082.795128002,0.5912075438524862,2.524676733517825,1006.590291831426,1251.04551561962,22.084335417930383,17.237701126719283,75.69699094555838,1.6067158961348589,169.24189493483357,234.473,224912249.1279077,9348595.704893498,18.625531992915374,200799577.91683,0.5140691545009984,0.7798568744827188
2009-12,7.952405140565746,0.4644167127850657,-9190.300907588446,2.124224012723041,0.6898760251950916,0.5427257627326397,190596152.09136447,7744033.696371524,0.5870573500038764,2.396115693795989,1006.669416725071,1306.4982897267728,22.775288190530407,17.806560412710777,75.2186775194652,1.593187196634938,170.117653746272,233.783,225371524.01897532,9354236.055819295,18.63227159058007,200899543.38251847,0.5147219872711127,0.7799162728387172
2010-1,7.949438580325478,0.4691088914703447,-9688.588371030834,2.0799573598611705,0.7984149643257024,0.5528867394615864,190755799.0,7747984.597615046,0.6027048817569469,2.205848241236249,1007.2272272999404,1280.7441766972058,22.847234816850225,17.853014173079103,75.16275544044814,1.50930384670128,170.59305357503447,218.089,225830798.910043,9359876.406745097,18.63901118824477,200999508.8482069,0.5154814173990407,0.7799756711947157
2010-2,7.94837682876685,0.4638866746250542,-9576.958631035535,2.030863470139216,0.6340516025801447,0.5359195328522104,190858600.18802968,7751204.361214897,0.5955700194878013,1.8528319788190355,1008.1053163248938,1208.2885023245797,22.103509445514774,17.353670047292105,76.22207588233387,1.482059278969133,171.3268490588683,217.799,226239048.98098093,9360794.498805992,18.643035631791367,201063942.74421945,0.5162609060218775,0.78003815739127
2010-3,7.947315077208223,0.4529411903376403,-9737.230041667011,1.9872203448387613,0.8247337983618206,0.5269652285318539,190961401.3760593,7754424.124814747,0.5982752954789717,1.794284942987204,1009.5406429532125,1075.1854990095385,20.487919510679884,16.080093895355798,77.48487146287096,1.415557880145004,172.46303845110108,274.172,226647299.0519189,9361712.59086689,18.64706007533797,201128376.64023197,0.5168223445529436,0.7801006435878243
2010-4,7.946253325649595,0.455830055988475,-10059.393149424635,1.938766300428007,0.7324555326526557,0.5365275225694347,191064202.56408903,7757643.888414597,0.5978042087664871,1.6835393457642254,1010.93610998734,972.6949746456696,18.88286914627728,14.621109431278972,77.96356737183676,1.370635412505121,172.71260040468673,240.049,227055549.12285683,9362630.682927787,18.651084518884566,201192810.53624445,0.5174699951434809,0.7801631297843786
2010-5,7.945191574090967,0.4519925678913392,-9786.943488370514,1.900423502203311,0.8264367733604508,0.5422255150798765,191167003.7521188,7760863.652014448,0.6184467692784309,1.6381055055467122,1011.9593739503632,897.5369260252968,17.504711556881553,13.406723782040755,78.51559068410373,1.3729275307126334,173.69866001641006,235.199,227463799.1937948,9363548.774988685,18.655108962431168,201257244.4322569,0.5181564415216678,0.780225615980933
2010-6,7.944129822532339,0.4452546601697086,-9905.786117325402,1.8856666637377413,0.7835509006430283,0.526058037576734,191269804.9401484,7764083.415614299,0.5958291622572781,1.706719521094127,1012.2894658999312,885.9291214481009,16.85249337412238,12.696351018085238,78.15916627534479,1.4025401739468557,174.53516578240843,251.884,227872049.2647327,9364466.867049582,18.65913340597777,201321678.32826945,0.518175718669182,0.7802881021774872
2010-7,7.943068070973712,0.4546156103614938,-10012.607609861,1.8938061232400991,0.6956631681759645,0.5522966590697518,191372606.1281781,7767303.179214149,0.5865859204975183,1.5492963956441272,1012.0484740167436,950.9937637337916,16.77294901052814,12.407037199468505,77.22864438731622,1.4510018021960709,175.20953847269195,250.763,228280299.33567065,9365384.95911048,18.663157849524367,201386112.224282,0.5185557991951217,0.7803505883740416
2010-8,7.942006319415085,0.4638587019783974,-10127.16701415496,1.9055306692046643,0.8448625278586105,0.5776013784579778,191475407.31620777,7770522.942813999,0.5826586136352507,1.5556028927344083,1011.0830692877132,1066.148174778568,17.36165537618405,12.63205389036706,75.83070224052605,1.5119585214606766,176.04032746357686,267.189,228688549.40660855,9366303.05117138,18.66718229307097,201450546.12029445,0.5189695152611938,0.7804130745705959
2010-9,7.940944567856457,0.4761580018141546,-10250.239819329276,1.9300080246741709,0.94745863654434,0.5772035539111675,191578208.50423744,7773742.706413849,0.5845130658367664,1.6321486024248166,1009.4331613251532,1199.03578079803,18.605514093841705,13.56446471997435,74.64482339989205,1.6129260823509497,176.19458591451897,253.323,229096799.4775465,9367221.143232277,18.67120673661757,201514980.01630697,0.5190451036759253,0.7804755607671502
2010-10,7.939882816297829,0.4806927669176689,-9855.109255533838,1.9496834440674369,0.8548584317510831,0.5519922392666898,191681009.69226712,7776962.4700137,0.5851989203903505,1.8601428959651047,1008.0717575994169,1311.300424590699,20.05347762727831,14.802438976414216,73.89404809920015,1.6193028967107772,176.3046431921897,287.265,229505049.54848444,9368139.235293174,18.67523118016417,201579413.91231945,0.5191010570450737,0.7805380469637045
2010-11,7.9388210647392015,0.4792117692065355,-9697.432210565865,1.9809369678190991,0.8102428340912935,0.5389303803124353,191783810.88029683,7780182.233613551,0.5889002595704534,1.9257154735964237,1007.002795313334,1362.213735023366,21.45977132477762,16.231712002921054,74.15576558141133,1.6490946209875104,176.89951456737995,285.991,229913299.6194224,9369057.327354072,18.679255623710773,201643847.808332,0.5191434094367489,0.7806005331602589
2010-12,7.937759313180574,0.4797986866964565,-10050.732911371206,2.016086379686157,0.7964293770587095,0.5226303587391766,191886612.0683265,7783401.997213401,0.5859531226578283,1.914689402009967,1006.8129149042956,1375.765442154079,22.34086482178612,17.23669260374162,74.64358184977131,1.6747972435005605,177.0716048281339,288.589,230321549.69036037,9369975.41941497,18.68328006725737,201708281.70434445,0.5189987004697335,0.7806630193568131
2011-1,7.936697561621946,0.485803381917484,-10517.124472033394,2.035093128055376,0.893395740441149,0.5232972131171288,191989413.25635612,7786621.760813251,0.5868072050415946,2.14689652922343,1007.1923919901026,1329.6254251296111,22.438240834636357,17.592570268652562,75.74937606764958,1.5541582542331471,177.76018805190515,258.457,230729799.76129827,9370893.511475869,18.687304510803973,201772715.60035697,0.5192439115748647,0.7807255055533675
2011-2,7.826446292835312,0.4823188015534446,-10136.637212959104,2.0617197249168107,0.9169684528627234,0.5089693151224648,192095145.77648595,7788997.896079644,0.5919181218163453,1.8858885448589728,1008.4029050443786,1241.9633984230964,21.47728918837567,16.855810990892447,76.60236454854943,1.463937898241719,178.77757086593166,239.847,231104102.43545035,9369220.110517023,18.68933314090964,201827462.05192307,0.5192708386121498,0.7807626386764455
2011-3,7.716195024048678,0.4765888567715217,-10178.562458683811,2.079526018829988,0.8172419431451659,0.4966673062887451,192200878.2966157,7791374.031346036,0.5978188398925539,1.9007151762788568,1009.3805964572036,1131.772555436706,19.921410221043875,15.47694219552328,77.18786224680272,1.3838177201623882,179.4342446758162,292.77,231478405.10960245,9367546.70955818,18.691361771015305,201882208.50348917,0.5192874903762132,0.7807997717995234
2011-4,7.605943755262044,0.4724763218727945,-10225.7655016099,2.095742570726438,0.8755603531716446,0.483448023435273,192306610.81674543,7793750.166612428,0.6056625101161331,1.926039208372736,1010.3107529616898,992.178511334955,18.17229842708223,14.11801279772865,78.78923410075652,1.280920491789961,179.83899255815987,258.432,231852707.78375453,9365873.30859934,18.69339040112097,201936954.95505524,0.5201105577573049,0.7808369049226014
2011-5,7.495692486475409,0.4647701832003508,-9993.389038138808,2.1045733049199136,0.9645144336524022,0.4794375297414004,192412343.33687523,7796126.30187882,0.631128227052354,1.626836168513247,1011.0251501511792,902.3365457245872,16.73289856445673,12.827700952163994,79.28246650794384,1.3584226240369406,180.2000545746903,296.282,232227010.45790663,9364199.907640498,18.69541903122663,201991701.4066213,0.5207448668651903,0.7808740380456793
2011-6,7.385441217688776,0.460777089427583,-9975.112230204764,2.095226448555367,0.8288299944369717,0.4943626052826666,192518075.857005,7798502.437145213,0.5950919575302004,1.5738014752937897,1011.4825158115976,919.9800054722984,16.032363498366927,12.018072713144416,78.79576576379178,1.404548450200211,180.09036774833862,295.748,232601313.1320587,9362526.506681656,18.697447661332298,202046447.8581874,0.5213867395315035,0.7809111711687573
2011-7,7.275189948902142,0.4586625612219078,-9903.241596764476,2.0859703688695106,0.8811708978486625,0.4999529609128011,192623808.3771348,7800878.572411605,0.5975398841785342,1.610216401127092,1011.2393651458916,995.9646513473896,16.308272850324496,12.122125024673498,78.12877527799553,1.4706954669337249,180.39187396536607,280.502,232975615.8062108,9360853.105722811,18.69947629143796,202101194.30975348,0.5218173466488683,0.7809483042918353
2011-8,7.164938680115507,0.4606629482097047,-9768.231853083638,2.087218082990609,0.8353216021324007,0.5104707470584671,192729540.8972645,7803254.707677998,0.5950647433019467,1.5670859678685842,1010.7431831435322,1153.854243323613,17.26296530505291,12.545695716592396,75.90811833403737,1.5755826753644004,180.6456692523573,278.658,233349918.4803629,9359179.704763971,18.701504921543627,202155940.7613196,0.5222373327730897,0.7809854374149133
2011-9,7.054687411328874,0.4606035369977562,-9679.164240091171,2.075344728788324,0.9932758224293476,0.5256001504469264,192835273.4173943,7805630.84294439,0.6015952884327453,1.5855961583369615,1009.896680944283,1290.1254868999556,18.494507097488302,13.285920007056058,73.95602251195855,1.5953920221746214,181.2098889388919,284.93,233724221.15451497,9357506.303805128,18.703533551649294,202210687.21288568,0.5227666470688508,0.7810225705379913
2011-10,6.944436142542239,0.4616014514378777,-9537.77691961498,2.077328519541877,0.8529009397936996,0.5230163290600557,192941005.93752408,7808006.978210783,0.6045280531318781,1.8081382559145571,1008.6170109862796,1399.242129354184,19.984934293676154,14.466259559028073,72.80970230342734,1.6600446625130036,181.71686225579776,310.394,234098523.82866707,9355832.902846286,18.70556218175496,202265433.66445172,0.5237756763355436,0.7810597036610692
2011-11,6.834184873755605,0.4639560877440755,-9968.453886702957,2.074663694821419,0.9080862842620008,0.5203108881755449,193046738.45765385,7810383.113477174,0.6075073462033619,1.9343850098338424,1007.8578903141852,1485.4745583365186,21.469984132794725,15.658767416390978,71.82623973589673,1.6519324627395682,181.5620784345992,311.065,234472826.50281915,9354159.501887444,18.707590811860623,202320180.11601785,0.5250125093409731,0.7810968367841472
2011-12,6.723933604968971,0.4721630104203435,-9986.589161982563,2.076644486808949,0.921343506933786,0.5250917546367961,193152470.9777836,7812759.248743567,0.5951869340064411,2.1525953244250444,1007.4278299202332,1503.527204722114,22.3071670580072,16.427321310013,71.65897443693042,1.57941791623556,181.42669442439035,292.092,234847129.1769713,9352486.1009286,18.70961944196629,202374926.56758392,0.5264603329091359,0.7811339699072252
2012-1,6.613682336182337,0.4733415062904513,-10404.150759011012,2.0905714352596823,0.6957659642201535,0.5361604483491258,193258203.49791336,7815135.384009959,0.6110671295983301,2.253357110056676,1007.5907942388664,1469.5691911338251,22.437660979658386,16.680758823338643,72.19388794797351,1.4988371299800565,181.09987892802545,294.069,235221431.85112333,9350812.69996976,18.711648072071952,202429673.01915,0.5279243807792995,0.7811711030303031
2012-2,6.6510831462915965,0.476080947409229,-9928.241624071832,2.1011962123086314,0.709225961971412,0.547043585265198,193353913.43027985,7816645.273799296,0.5998092162889704,2.2162831117762267,1008.3926269462252,1395.0162142509305,21.965863486258,16.387860868777786,72.866667156795,1.366178066192708,181.13997740461707,271.544,235560425.21549648,9343406.33612028,18.71360132885893,202481619.9747981,0.5294028086033865,0.7812972912457914
2012-3,6.688483956400855,0.4859216468538039,-9880.218215766452,2.117529533577395,0.7934804767483497,0.5760461169470958,193449623.3626464,7818155.163588634,0.5994875672440965,1.9551854625646023,1009.488330291032,1265.1457942444754,20.38357805180475,15.10178445447727,73.85701420488171,1.2585826105283782,181.0910354175041,299.91,235899418.5798697,9335999.972270804,18.715554585645908,202533566.93044627,0.530895500492805,0.7814234794612795
2012-4,6.725884766510115,0.495982472496991,-10098.092464217463,2.1289644149802243,0.6939196106512057,0.5748028697718967,193545333.2950128,7819665.053377971,0.6070633278923643,1.9024440104373532,1010.5080715114382,1127.291384329228,18.68153307856846,13.748462753148816,75.0801980734216,1.209331176686953,180.6199420611333,280.566,236238411.9442428,9328593.608421326,18.717507842432887,202585513.8860944,0.5322031159201491,0.7815496676767678
2012-5,6.763285576619374,0.4931284401808382,-9610.545103294866,2.157948049971086,0.5695255856507171,0.5455839993066408,193641043.2273793,7821174.943167307,0.6337829017520761,1.7661166564376818,1011.6554334464344,1068.837567655566,18.047661632381008,13.13883750809866,75.15797868018045,1.1656555950337135,180.3058295001861,324.204,236577405.30861595,9321187.244571846,18.719461099219863,202637460.8417425,0.5337282816502852,0.781675855892256
2012-6,6.800686386728634,0.4947842743091953,-9553.334932170872,2.190346510129612,0.5795592429448698,0.5142239683724931,193736753.15974572,7822684.832956645,0.6091979248637831,1.7670930189676983,1011.986394410878,1023.1369735805238,17.384111546752905,12.499291288114287,75.1578575409201,1.2543687187135093,179.44456473746436,291.989,236916398.67298916,9313780.880722368,18.72141435600684,202689407.79739064,0.5360868906325019,0.7818020441077442
2012-7,6.838087196837893,0.4943665113324502,-9513.302050841186,2.214523649851895,0.5827682636845355,0.4886763343071003,193832463.09211224,7824194.722745982,0.6098789200190179,1.8460311471194752,1011.6098294541124,1048.977827636298,17.839328569328707,12.914523959176616,75.02780008610941,1.3665893148136894,178.6643804595792,289.212,237255392.03736228,9306374.51687289,18.72336761279382,202741354.7530388,0.5382891594480798,0.7819282323232324
2012-8,6.875488006947152,0.4915042848216534,-9248.591121065274,2.219844415701115,0.6501678151976338,0.4575820419650054,193928173.0244788,7825704.612535319,0.5983134710296607,1.6113403932464774,1010.902651633327,1171.5321434026737,19.10698470958581,13.819210250257903,73.75182387594039,1.4589101138599565,177.98503612695006,325.603,237594385.40173545,9298968.153023412,18.7253208695808,202793301.7086869,0.5405286157797728,0.7820544205387207
2012-9,6.912888817056412,0.495333786512332,-8953.98283753283,2.23523857379288,0.739173326814493,0.4292143004039244,194023882.9568452,7827214.502324657,0.5963880599560772,1.7647121239875023,1009.2669911746189,1260.4551438583455,20.147419880369284,14.667097600520282,73.10960437241609,1.5750451680087127,177.0488873241618,252.327,237933378.7661086,9291561.789173936,18.72727412636777,202845248.66433504,0.5426012504842337,0.7821806087542089
2012-10,6.950289627165671,0.4926639045673969,-8835.504327700251,2.2363657278565263,0.6484022586395336,0.420275744209899,194119592.8892117,7828724.392113993,0.5956099986115735,1.8822052280260675,1008.2722421971912,1384.629503600212,21.403089632073826,15.604718804391906,71.92843430891756,1.6131167140165783,176.52837744039357,298.282,238272372.13048172,9284155.425324457,18.72922738315475,202897195.6199832,0.5443064779701176,0.7823067969696971
2012-11,6.98769043727493,0.4912755604377996,-8581.940757744464,2.249359243852222,0.8483336510832361,0.44717948920874,194215302.8215782,7830234.28190333,0.6005163471467005,1.8635800220629972,1007.6670598010412,1464.7942003015753,22.420047200506364,16.403200460467207,71.09893101816665,1.6492750883595853,176.0985440285493,313.289,238611365.4948549,9276749.061474975,18.73118063994173,202949142.5756313,0.5460453641114449,0.7824329851851853
2012-12,7.025091247384189,0.4951952296466009,-8544.01174850321,2.257490310710041,0.7050754851328997,0.4479600832678483,194311012.75394467,7831744.1716926675,0.5956513693421339,1.910774716674677,1007.5265758680108,1432.9945413390822,22.71429934334652,16.885455078310724,71.80141713833108,1.6434042885057174,175.04728223912713,246.794,238950358.85922807,9269342.6976255,18.73313389672871,203001089.5312794,0.5478188733905204,0.7825591734006735
2013-1,7.062492057493449,0.5046931182782365,-8401.94723497529,2.2677230439962424,0.6325213170151893,0.4466402817276171,194406722.6863112,7833254.061482005,0.6113594968254873,2.022567442270914,1008.2442866357816,1413.8807386185351,22.398480408462063,16.729124042111817,72.26284353960618,1.6084086124272048,174.26143600553223,299.585,239289352.2236012,9261936.33377602,18.73508715351569,203053036.48692757,0.5496315299807405,0.7826853616161618
2013-2,7.092594233222274,0.5124255618774355,-7683.858924014924,2.2834910014644234,0.7238970008216834,0.44956565047477,194494304.85081053,7833744.844245157,0.6049217884945463,1.8246822853551656,1008.683918176164,1297.9819809433209,21.501988614612763,16.217902363322192,73.77855023462007,1.5130547668852512,172.79114660516888,270.936,239530216.06502172,9256803.78464424,18.734456700144914,203056107.89498785,0.5512720936216767,0.7827526210718295
2013-3,7.1226964089511,0.5277338631085374,-7874.357530363,2.30250674180213,0.7284023772815685,0.4689655756860415,194581887.01530987,7834235.627008309,0.6055953327124688,1.7885435442427124,1009.6572888170548,1160.8610601350422,19.96286757513136,15.181932198650683,75.83521210681182,1.4023716483979878,171.43369479809795,269.996,239771079.9064423,9251671.235512458,18.733826246774143,203059179.30304816,0.5537619151524834,0.7828198805274973
2013-4,7.152798584679926,0.5336755979317418,-7983.55089917278,2.328894103495439,0.7477355306075513,0.4808492138370067,194669469.17980924,7834726.409771461,0.6049377101169569,1.887900111956656,1010.7046391308198,1072.665907016697,18.42748638550923,13.919840988499557,76.83639172596499,1.3053424079524905,170.54837745365475,310.597,240011943.74786285,9246538.686380677,18.733195793403368,203062250.71110848,0.5563022095356726,0.7828871399831652
2013-5,7.182900760408751,0.5388021137696795,-7615.094274633246,2.34263188987848,0.7368569931299708,0.4901839320084706,194757051.34430856,7835217.192534613,0.6092086325659531,1.6515971334184016,1011.5495307570952,979.7549151869752,16.900590029951708,12.74962658913559,78.32646850220364,1.2762785466885656,169.51146111041407,298.972,240252807.58928335,9241406.137248896,18.7325653400326,203065322.1191688,0.5586734677352312,0.7829543994388329
2013-6,7.213002936137577,0.5488843980670126,-7352.877238643337,2.363408595693961,0.6481133916523047,0.4977501851159618,194844633.508808,7835707.975297765,0.6003939469641899,1.5955230833730685,1012.0090614330192,956.938669680252,16.372474845558244,12.309900428870325,78.7462043939885,1.2941597215811025,168.4564169289274,263.791,240493671.43070397,9236273.588117115,18.731934886661826,203068393.5272291,0.561284255508089,0.7830216588945007
2013-7,7.243105111866402,0.5580294451821031,-7192.841626570655,2.393575578288626,0.6628312331448613,0.4941458500105189,194932215.6733073,7836198.758060917,0.588257252871006,1.797833789291526,1012.0761643822532,1034.0534149370071,16.512293933345802,12.23605090825142,77.80216540173161,1.3592487499569803,167.6229922766362,310.117,240734535.27212447,9231141.038985334,18.73130443329105,203071464.93528935,0.5639352252218969,0.7830889183501686
2013-8,7.273207287595228,0.5639348917935356,-6960.548770036087,2.4314858886849344,0.7819503583692398,0.4993334599921049,195019797.83780667,7836689.54082407,0.590312709374934,1.90856779845929,1011.1757038318948,1139.438896479542,17.472695907665518,12.89854774266554,76.67540572714836,1.4699924106939246,166.44852238794493,284.763,240975399.113545,9226008.489853552,18.730673979920283,203074536.3433497,0.5664274268254282,0.7831561778058364
2013-9,7.303309463324053,0.5721649314585118,-6847.000952014708,2.4711648234950228,0.8159291910683549,0.518698005154016,195107380.00230604,7837180.323587221,0.5883789943968316,2.170093289709099,1009.8016394631642,1276.0300755533967,19.12360734641726,14.14246044201774,75.0568591248747,1.5389100594688838,165.1625922770094,290.774,241216262.9549656,9220875.94072177,18.73004352654951,203077607.75141,0.568961918540782,0.7832234372615041
2013-10,7.333411639052879,0.584033531345466,-6919.499864502943,2.512916253999241,0.5912474783361916,0.5267204103521198,195194962.1668054,7837671.106350373,0.586680702681813,2.1961597101631187,1008.7698917777624,1388.6225535621627,20.80427668473762,15.415390802318884,73.54241860767924,1.570382329960789,163.99971450256865,323.114,241457126.7963861,9215743.39158999,18.72941307317874,203080679.15947032,0.5717414138769439,0.7832906967171719
2013-11,7.363513814781704,0.5955117370578658,-6561.5305368475965,2.551397636335105,0.5260162419170064,0.5382245752764477,195282544.3313048,7838161.889113526,0.5879491241011995,2.130243376039023,1007.8355416646344,1462.830633381274,22.44230804224389,16.742077141146606,72.4705782712895,1.5951905558950616,162.66871148719665,308.596,241697990.63780665,9210610.842458207,18.72878261980797,203083750.56753063,0.5737407146430948,0.7833579561728397
2013-12,7.39361599051053,0.6067679747989635,-4496.194346034222,2.592147308610895,0.6380280317532818,0.5418554668499356,195370126.4958041,7838652.671876677,0.5824479358950329,2.084404312892151,1007.4898106125784,1458.6147762175362,23.25918875680987,17.62814905726346,72.81414746730351,1.5581707312719777,161.39182061654995,274.479,241938854.4792272,9205478.293326426,18.728152166437194,203086821.9755909,0.5757555759757913,0.7834252156285075
