,Precipitation (mm/day),Atmospheric Pressure(mB),Global Radiation - Daylight (Kj/m²),Air Temperature - Dry Bulb (°C),Dew Point Temperature (°C),Air Relative Humidity (%),Wind Gust (m/s),Year
2018-11,2.135082830262894,1010.4759575992483,1161.1686440659403,25.305351754666027,23.292696150460703,90.09252104928062,0.958602535480121,2018.3001683766372
2018-12,1.9167967533953978,1010.8384937085395,1135.4953545493859,25.168133513776578,23.24235507058267,90.37780504775135,1.0090498287711165,2018.4887165192445
2019-1,1.7681198965263896,1010.8909046584805,1129.630953002872,25.204047020644452,23.3475785009879,90.63671886711549,1.0322833648719894,2018.703273067364
2019-2,1.7629658025053776,1010.8158790196125,1116.4608712016952,25.24924483838688,23.476180754672452,90.98530667580864,1.0309026939490644,2018.7845939947495
2019-3,1.9011260125613223,1010.9842478959911,1117.7552220886694,25.310006492070357,23.609450664117666,91.30186391950768,0.984612807290433,2018.8537976544796
2019-4,2.2489281516258424,1010.881471612478,1076.2268018895666,25.158922293884984,23.722242354131115,92.61225174604121,0.9171241083692293,2018.9059521023705
2019-5,2.3549200009576476,1010.830322447176,1069.4232027648939,25.001662412284425,23.711301476008718,93.36887549064964,0.8723791352180414,2018.9349062502286
2019-6,2.50514229846675,1010.8572897878264,1086.456516527064,24.77205386293338,23.588169720377802,93.9453684242598,0.8476783810521656,2018.9563794295827
2019-7,2.6058190413339886,1010.6521886295171,1064.1881687569196,24.482485233374128,23.4660819665102,94.84126589319264,0.83367187571654,2018.9710339688831
2019-8,2.680926739470351,1010.6199715520743,1069.6878007897922,24.379457358370274,23.423650451842388,95.16507282972887,0.8219613417123924,2018.980331378385
2019-9,2.743466308698771,1010.5899214242025,1067.8351162746312,24.290570922096826,23.382557448390056,95.42167244959732,0.814758799783014,2018.9868206824071
2019-10,2.788935637944178,1010.560346934299,1065.9540128504977,24.2420855856402,23.362048311123772,95.5713351954198,0.8117320028686578,2019.1340265756678
2019-11,2.8185443654840583,1010.5540479821153,1064.0548479373301,24.22242277322146,23.35365124227124,95.6316160949492,0.8096904288728128,2019.3001683766372
2019-12,2.8335021295981733,1010.5510790851542,1062.1479789550776,24.21376982023962,23.349564250446267,95.65615593499159,0.8090453078811211,2019.4887165192445
2020-1,2.8350185685642373,1010.5046040710105,1060.243763323686,24.22878683162253,23.31035908249214,95.39044860565264,0.812275724855624,2019.703273067364
2020-2,2.824303320662011,1010.4624928560348,1058.3525584630952,24.258428743998138,23.27355616292789,95.06133295329346,0.8166906206470799,2019.7845939947495
2020-3,2.8025660241692094,1010.4129175365769,1056.4847217932584,24.302643339708084,23.23020441068934,94.62601936526335,0.8227747576664228,2019.8537976544796
2020-4,2.7710163173653655,1010.3568861542534,1054.6506107341156,24.3597484018037,23.18118981394514,94.09739164451094,0.8303302585205756,2019.9059521023705
2020-5,2.7308638385286486,1010.29540675068,1052.8605827056108,24.428061713336774,23.127398360865527,93.4883335940176,0.8391592458164041,2019.9349062502286
2020-6,2.6833182259374553,1010.2294873674724,1051.1249951276932,24.505901057357732,23.069716039619152,92.81172901674654,0.8490638421609447,2019.9563794295827
2020-7,2.6295891178720012,1010.160136046249,1049.4542054203066,24.591584216918363,23.00902883837489,92.08046171566457,0.8598461701610631,2019.9710339688831
2020-8,2.5708861526097735,1010.0883608286236,1047.858571003393,24.683428975068182,22.946222745303885,91.30741549374216,0.8713083524236254,2019.980331378385
2020-9,2.508418968429396,1010.0151697562134,1046.348449296902,24.77975311486125,22.882183748573652,90.50547415393885,0.8832525115557814,2019.9868206824071
2020-10,2.443397203610175,1009.9415708706357,1044.9341977207787,24.878874419345266,22.81779783635534,89.68752149922875,0.8954807701643404,2020.1340265756678
2020-11,2.3770304964302795,1009.8685722135045,1043.6261736949637,24.979110671573835,22.75395099681714,88.86644133257141,0.9077952508560543,2020.3001683766372
2020-12,2.3105284851687884,1009.797181826439,1042.4347346394043,25.07877965459602,22.691529218128608,88.05511745694093,0.9199980762380733,2020.4887165192445
2021-1,2.245100808104098,1009.7284077510539,1041.3702379740444,25.17619915146497,22.631418488459303,87.26643367530414,0.93189136891732,2020.703273067364
2021-2,2.181957103515515,1009.6632580289642,1040.4430411188387,25.269686945230205,22.574504795978555,86.51327379061695,0.9432772515005468,2020.7845939947495
2021-3,2.1223070096809806,1009.6027407017883,1039.663501493722,25.35756081894351,22.521674128856603,85.8085216058571,0.9539578465948466,2020.8537976544796
2021-4,2.0673601648798012,1009.5478638111423,1039.0419765186361,25.43813855565577,22.473812475260956,85.16506092399504,0.9637352768071423,2020.9059521023705
2021-5,2.0183262073910555,1009.49963539864,1038.588823613536,25.50973793841831,22.431805823362765,84.5957755479867,0.972411664744186,2020.9349062502286
2021-6,1.976414775492458,1009.4590635059013,1038.3144001983637,25.570676750282928,22.39654016133045,84.11354928080618,0.9797891330131279,2020.9563794295827
2021-7,1.9428355074626324,1009.4271561745396,1038.2290636930666,25.619272774299134,22.368901477333793,83.7312659254203,0.9856698042208336,2020.9710339688831
2021-8,1.9117129813958393,1009.3968727676016,1038.18506225906,25.66374141455392,22.34261903525318,83.376790627916,0.9910738224241114,2020.980331378385
2021-9,1.9111071114164493,1009.3992851719556,1039.017225980758,25.664347370910995,22.345444676777444,83.38675439451073,0.9911605829429775,2020.9868206824071
2021-10,1.910753687261805,1009.4006924078287,1039.502654818415,25.66470084545262,22.347092967666597,83.39256659169101,0.9912111932456493,2020.9896976716125
2021-11,1.9107158203880932,1009.400843183101,1039.5546650510212,25.66473871772494,22.347269570261865,83.39318932710319,0.9912166157780784,2020.9913699464807
2021-12,,,,,,,,2020.991972075125
